comune,comuneLabel,cordinate,comuneLabelCapital
http://www.wikidata.org/entity/Q1061913,Saint-Samson-de-Bonfossé,Point(-1.128888888 49.048888888),SAINT-SAMSON-DE-BONFOSSé
http://www.wikidata.org/entity/Q1061921,Saint-Nicolas-des-Bois,Point(-1.193888888 48.755833333),SAINT-NICOLAS-DES-BOIS
http://www.wikidata.org/entity/Q1061976,Saint-Planchers,Point(-1.525833333 48.823055555),SAINT-PLANCHERS
http://www.wikidata.org/entity/Q1061985,Saint-Senier-de-Beuvron,Point(-1.310277777 48.575555555),SAINT-SENIER-DE-BEUVRON
http://www.wikidata.org/entity/Q1061991,Sortosville,Point(-1.432777777 49.479444444),SORTOSVILLE
http://www.wikidata.org/entity/Q1062005,Saint-Marcouf,Point(-1.290833333 49.473055555),SAINT-MARCOUF
http://www.wikidata.org/entity/Q1062024,Tonneville,Point(-1.716111111 49.643888888),TONNEVILLE
http://www.wikidata.org/entity/Q1062037,Saint-Michel-de-la-Pierre,Point(-1.385277777 49.138333333),SAINT-MICHEL-DE-LA-PIERRE
http://www.wikidata.org/entity/Q1062053,Saint-Germain-de-Tournebut,Point(-1.396388888 49.532777777),SAINT-GERMAIN-DE-TOURNEBUT
http://www.wikidata.org/entity/Q1062063,Saint-Georges-de-Livoye,Point(-1.216388888 48.736666666),SAINT-GEORGES-DE-LIVOYE
http://www.wikidata.org/entity/Q1062073,Bayon,Point(6.315277777 48.474722222),BAYON
http://www.wikidata.org/entity/Q1062080,Saint-Lô-d'Ourville,Point(-1.669444444 49.334722222),SAINT-Lô-D'OURVILLE
http://www.wikidata.org/entity/Q1062094,Saint-Cyr,Point(-1.419444444 49.488055555),SAINT-CYR
http://www.wikidata.org/entity/Q1062102,Saint-Gilles,Point(-1.175555555 49.104722222),SAINT-GILLES
http://www.wikidata.org/entity/Q1062107,Saint-Georges-de-Bohon,Point(-1.269444444 49.250555555),SAINT-GEORGES-DE-BOHON
http://www.wikidata.org/entity/Q1062116,La Champenoise,Point(1.801666666 46.94),LA CHAMPENOISE
http://www.wikidata.org/entity/Q1062119,Saint-Georges-de-la-Rivière,Point(-1.729166666 49.364166666),SAINT-GEORGES-DE-LA-RIVIèRE
http://www.wikidata.org/entity/Q1062132,Gronard,Point(3.883888888 49.793055555),GRONARD
http://www.wikidata.org/entity/Q1062134,Lenax,Point(3.816111111 46.298333333),LENAX
http://www.wikidata.org/entity/Q1062136,Saint-Jacques-de-Néhou,Point(-1.613055555 49.418055555),SAINT-JACQUES-DE-NéHOU
http://www.wikidata.org/entity/Q1062143,Barras,Point(6.113055555 44.105),BARRAS
http://www.wikidata.org/entity/Q1062147,Montigny-l'Allier,Point(3.103333333 49.111388888),MONTIGNY-L'ALLIER
http://www.wikidata.org/entity/Q1062155,Vauxbuin,Point(3.294166666 49.358055555),VAUXBUIN
http://www.wikidata.org/entity/Q1062161,Lavaqueresse,Point(3.710277777 49.948888888),LAVAQUERESSE
http://www.wikidata.org/entity/Q1062168,Dury,Point(3.128888888 49.750555555),DURY
http://www.wikidata.org/entity/Q1062174,Curel,Point(5.661666666 44.176944444),CUREL
http://www.wikidata.org/entity/Q1062179,Le Castellet,Point(5.98 43.938611111),LE CASTELLET
http://www.wikidata.org/entity/Q1062183,Rouvroy,Point(3.318333333 49.854722222),ROUVROY
http://www.wikidata.org/entity/Q1062191,Saint-Jean-des-Champs,Point(-1.464722222 48.8275),SAINT-JEAN-DES-CHAMPS
http://www.wikidata.org/entity/Q1062193,Laix,Point(5.78 49.446666666),LAIX
http://www.wikidata.org/entity/Q1062198,Lamath,Point(6.449722222 48.529722222),LAMATH
http://www.wikidata.org/entity/Q1062200,Saint-Germain-d'Elle,Point(-0.919722222 49.1225),SAINT-GERMAIN-D'ELLE
http://www.wikidata.org/entity/Q1062206,Saint-Jores,Point(-1.421666666 49.303055555),SAINT-JORES
http://www.wikidata.org/entity/Q1062207,Fresnois-la-Montagne,Point(5.645833333 49.494444444),FRESNOIS-LA-MONTAGNE
http://www.wikidata.org/entity/Q1062214,Fillières,Point(5.843611111 49.403333333),FILLIèRES
http://www.wikidata.org/entity/Q1062215,Saint-Georges-Montcocq,Point(-1.093888888 49.128333333),SAINT-GEORGES-MONTCOCQ
http://www.wikidata.org/entity/Q1062227,Franconville,Point(6.451944444 48.499722222),FRANCONVILLE
http://www.wikidata.org/entity/Q1062230,Saint-Ébremond-de-Bonfossé,Point(-1.149444444 49.066666666),SAINT-ÉBREMOND-DE-BONFOSSé
http://www.wikidata.org/entity/Q1062235,Damas-aux-Bois,Point(6.451944444 48.398055555),DAMAS-AUX-BOIS
http://www.wikidata.org/entity/Q1062250,Sainte-Colombe,Point(-1.522222222 49.421666666),SAINTE-COLOMBE
http://www.wikidata.org/entity/Q1062267,Sainte-Geneviève,Point(-1.312222222 49.656944444),SAINTE-GENEVIèVE
http://www.wikidata.org/entity/Q1062278,Saint-Jean-de-la-Haize,Point(-1.360833333 48.704166666),SAINT-JEAN-DE-LA-HAIZE
http://www.wikidata.org/entity/Q1062297,Girecourt-sur-Durbion,Point(6.6 48.246944444),GIRECOURT-SUR-DURBION
http://www.wikidata.org/entity/Q1062300,Notre-Dame-de-Livoye,Point(-1.206666666 48.744166666),NOTRE-DAME-DE-LIVOYE
http://www.wikidata.org/entity/Q1062309,Parigny,Point(-1.078055555 48.595),PARIGNY
http://www.wikidata.org/entity/Q1062324,Les Perques,Point(-1.658055555 49.445277777),LES PERQUES
http://www.wikidata.org/entity/Q1062337,Méhoncourt,Point(6.375555555 48.510555555),MéHONCOURT
http://www.wikidata.org/entity/Q1062341,Pierreville,Point(-1.781666666 49.473333333),PIERREVILLE
http://www.wikidata.org/entity/Q1062343,Gélaucourt,Point(5.989444444 48.454722222),GéLAUCOURT
http://www.wikidata.org/entity/Q1062349,Saint-André-de-Bohon,Point(-1.252222222 49.234444444),SAINT-ANDRé-DE-BOHON
http://www.wikidata.org/entity/Q1062354,Forcelles-Saint-Gorgon,Point(6.101388888 48.456388888),FORCELLES-SAINT-GORGON
http://www.wikidata.org/entity/Q1062361,La Rochelle-Normande,Point(-1.434444444 48.765),LA ROCHELLE-NORMANDE
http://www.wikidata.org/entity/Q1062368,Le Petit-Celland,Point(-1.21035 48.69613),LE PETIT-CELLAND
http://www.wikidata.org/entity/Q1062368,Le Petit-Celland,Point(-1.21 48.696111111),LE PETIT-CELLAND
http://www.wikidata.org/entity/Q1062373,Le Caylar,Point(3.319166666 43.863333333),LE CAYLAR
http://www.wikidata.org/entity/Q1062384,Saint-Brice-de-Landelles,Point(-1.1525 48.533611111),SAINT-BRICE-DE-LANDELLES
http://www.wikidata.org/entity/Q1062392,La Salvetat-sur-Agout,Point(2.703333333 43.600833333),LA SALVETAT-SUR-AGOUT
http://www.wikidata.org/entity/Q1062398,Les Aix-d'Angillon,Point(2.571944444 47.198333333),LES AIX-D'ANGILLON
http://www.wikidata.org/entity/Q1062399,Néville-sur-Mer,Point(-1.338055555 49.691388888),NéVILLE-SUR-MER
http://www.wikidata.org/entity/Q1062426,Les Matelles,Point(3.808888888 43.730555555),LES MATELLES
http://www.wikidata.org/entity/Q1062435,Saint-Genis-de-Saintonge,Point(-0.56848 45.48107),SAINT-GENIS-DE-SAINTONGE
http://www.wikidata.org/entity/Q1062435,Saint-Genis-de-Saintonge,Point(-0.568055555 45.483055555),SAINT-GENIS-DE-SAINTONGE
http://www.wikidata.org/entity/Q1062444,Saint-Etienne-de-Saint-Geoirs,Point(5.345277777 45.338888888),SAINT-ETIENNE-DE-SAINT-GEOIRS
http://www.wikidata.org/entity/Q1062454,Saint-Éman,Point(1.217777777 48.321944444),SAINT-ÉMAN
http://www.wikidata.org/entity/Q1062527,La Mouche,Point(-1.349722222 48.793611111),LA MOUCHE
http://www.wikidata.org/entity/Q1062600,Quettreville-sur-Sienne,Point(-1.468055555 48.969722222),QUETTREVILLE-SUR-SIENNE
http://www.wikidata.org/entity/Q1062605,Saint-Christophe-du-Foc,Point(-1.741666666 49.555833333),SAINT-CHRISTOPHE-DU-FOC
http://www.wikidata.org/entity/Q1062610,Les Pieux,Point(-1.807777777 49.513055555),LES PIEUX
http://www.wikidata.org/entity/Q1062624,Nouainville,Point(-1.6825 49.623888888),NOUAINVILLE
http://www.wikidata.org/entity/Q1062633,Précorbin,Point(-0.961944444 49.085555555),PRéCORBIN
http://www.wikidata.org/entity/Q1062639,La Jonchère-Saint-Maurice,Point(1.467777777 45.999166666),LA JONCHèRE-SAINT-MAURICE
http://www.wikidata.org/entity/Q1062646,Saint-Jean-de-Savigny,Point(-0.992777777 49.194444444),SAINT-JEAN-DE-SAVIGNY
http://www.wikidata.org/entity/Q1062649,Saint-Laurent-les-Églises,Point(1.497777777 45.949722222),SAINT-LAURENT-LES-ÉGLISES
http://www.wikidata.org/entity/Q1062654,Notre-Dame-d'Elle,Point(-0.959722222 49.110833333),NOTRE-DAME-D'ELLE
http://www.wikidata.org/entity/Q1062662,Reffuveille,Point(-1.115277777 48.668333333),REFFUVEILLE
http://www.wikidata.org/entity/Q1062683,La Nouaille,Point(2.064722222 45.846666666),LA NOUAILLE
http://www.wikidata.org/entity/Q1062724,Saint-Jean-de-Daye,Point(-1.137777777 49.227777777),SAINT-JEAN-DE-DAYE
http://www.wikidata.org/entity/Q1062739,Rauville-la-Place,Point(-1.504722222 49.388333333),RAUVILLE-LA-PLACE
http://www.wikidata.org/entity/Q1062743,Étivey,Point(4.143888888 47.677777777),ÉTIVEY
http://www.wikidata.org/entity/Q1062751,Neuville-en-Beaumont,Point(-1.599444444 49.347777777),NEUVILLE-EN-BEAUMONT
http://www.wikidata.org/entity/Q1062763,Saint-André-de-l'Épine,Point(-1.010833333 49.139444444),SAINT-ANDRé-DE-L'ÉPINE
http://www.wikidata.org/entity/Q1073554,Blandainville,Point(1.291388888 48.308333333),BLANDAINVILLE
http://www.wikidata.org/entity/Q1073562,Porte-Joie,Point(1.254722222 49.245555555),PORTE-JOIE
http://www.wikidata.org/entity/Q1073588,Perriers-sur-Andelle,Point(1.371388888 49.414166666),PERRIERS-SUR-ANDELLE
http://www.wikidata.org/entity/Q1073662,Sainte-Croix-sur-Aizier,Point(0.629444444 49.417222222),SAINTE-CROIX-SUR-AIZIER
http://www.wikidata.org/entity/Q1073691,Portes,Point(0.952777777 49.029722222),PORTES
http://www.wikidata.org/entity/Q1073696,Mesnil-Verclives,Point(1.466944444 49.320555555),MESNIL-VERCLIVES
http://www.wikidata.org/entity/Q1073702,Rouvray,Point(1.337777777 49.065277777),ROUVRAY
http://www.wikidata.org/entity/Q1073708,Saint-Aubin-sur-Quillebeuf,Point(0.526388888 49.4625),SAINT-AUBIN-SUR-QUILLEBEUF
http://www.wikidata.org/entity/Q1073714,Reuilly,Point(1.223333333 49.078611111),REUILLY
http://www.wikidata.org/entity/Q1073748,Notre-Dame-du-Hamel,Point(0.505555555 48.885555555),NOTRE-DAME-DU-HAMEL
http://www.wikidata.org/entity/Q1073761,Piseux,Point(0.975277777 48.773611111),PISEUX
http://www.wikidata.org/entity/Q1073774,Vieux-Port,Point(0.6075 49.425833333),VIEUX-PORT
http://www.wikidata.org/entity/Q1073797,Ménilles,Point(1.365277777 49.033611111),MéNILLES
http://www.wikidata.org/entity/Q1073809,Martainville,Point(0.406388888 49.306666666),MARTAINVILLE
http://www.wikidata.org/entity/Q1073833,Saint-Victor-de-Chrétienville,Point(0.516944444 49.073611111),SAINT-VICTOR-DE-CHRéTIENVILLE
http://www.wikidata.org/entity/Q1073853,Bousignies-sur-Roc,Point(4.181944444 50.263333333),BOUSIGNIES-SUR-ROC
http://www.wikidata.org/entity/Q1073872,Estrun,Point(3.294166666 50.248055555),ESTRUN
http://www.wikidata.org/entity/Q1073898,Boussières-en-Cambrésis,Point(3.366666666 50.165277777),BOUSSIèRES-EN-CAMBRéSIS
http://www.wikidata.org/entity/Q1073913,Lilly,Point(1.566944444 49.406666666),LILLY
http://www.wikidata.org/entity/Q1073937,Manneville-sur-Risle,Point(0.539444444 49.3575),MANNEVILLE-SUR-RISLE
http://www.wikidata.org/entity/Q1074018,Mesnil-sous-Vienne,Point(1.667222222 49.385833333),MESNIL-SOUS-VIENNE
http://www.wikidata.org/entity/Q1074026,Le Mesnil-Fuguet,Point(1.099166666 49.069722222),LE MESNIL-FUGUET
http://www.wikidata.org/entity/Q1074033,Lignerolles,Point(1.275555555 48.846944444),LIGNEROLLES
http://www.wikidata.org/entity/Q1074039,Manneville-la-Raoult,Point(0.314166666 49.373611111),MANNEVILLE-LA-RAOULT
http://www.wikidata.org/entity/Q1074044,Malouy,Point(0.521111111 49.128888888),MALOUY
http://www.wikidata.org/entity/Q1074053,Mesnil-Rousset,Point(0.552777777 48.89),MESNIL-ROUSSET
http://www.wikidata.org/entity/Q1074075,Lorleau,Point(1.501944444 49.415),LORLEAU
http://www.wikidata.org/entity/Q1074096,Mercey,Point(1.393055555 49.08),MERCEY
http://www.wikidata.org/entity/Q1074104,Longchamps,Point(1.625277777 49.361111111),LONGCHAMPS
http://www.wikidata.org/entity/Q1074122,Merey,Point(1.407222222 48.965833333),MEREY
http://www.wikidata.org/entity/Q1074137,Mandres,Point(0.867777777 48.753055555),MANDRES
http://www.wikidata.org/entity/Q1074152,Manthelon,Point(1.047222222 48.911388888),MANTHELON
http://www.wikidata.org/entity/Q1074169,Honguemare-Guenouville,Point(0.816944444 49.3725),HONGUEMARE-GUENOUVILLE
http://www.wikidata.org/entity/Q1074198,Irreville,Point(1.204722222 49.095555555),IRREVILLE
http://www.wikidata.org/entity/Q1074202,Saint-Aubin-le-Vertueux,Point(0.606111111 49.050555555),SAINT-AUBIN-LE-VERTUEUX
http://www.wikidata.org/entity/Q1074208,Fontaine-Bellenger,Point(1.260833333 49.185555555),FONTAINE-BELLENGER
http://www.wikidata.org/entity/Q1074229,Houville-en-Vexin,Point(1.355277777 49.296388888),HOUVILLE-EN-VEXIN
http://www.wikidata.org/entity/Q1074238,Granchain,Point(0.658611111 49.040555555),GRANCHAIN
http://www.wikidata.org/entity/Q1074368,Fresne-Cauverville,Point(0.464444444 49.201111111),FRESNE-CAUVERVILLE
http://www.wikidata.org/entity/Q1074376,Fontaine-l'Abbé,Point(0.693055555 49.091111111),FONTAINE-L'ABBé
http://www.wikidata.org/entity/Q1074383,Gauville-la-Campagne,Point(1.086388888 49.048055555),GAUVILLE-LA-CAMPAGNE
http://www.wikidata.org/entity/Q1074392,Freneuse-sur-Risle,Point(0.673611111 49.253055555),FRENEUSE-SUR-RISLE
http://www.wikidata.org/entity/Q1074400,Fontaine-la-Soret,Point(0.715277777 49.148333333),FONTAINE-LA-SORET
http://www.wikidata.org/entity/Q1074418,Gouville,Point(1.004722222 48.849166666),GOUVILLE
http://www.wikidata.org/entity/Q1074433,Léry,Point(1.206666666 49.285277777),LéRY
http://www.wikidata.org/entity/Q1074439,Vézaponin,Point(3.229722222 49.458333333),VéZAPONIN
http://www.wikidata.org/entity/Q1074441,Guerny,Point(1.678888888 49.221666666),GUERNY
http://www.wikidata.org/entity/Q1074446,Coulonges-Cohan,Point(3.636388888 49.201111111),COULONGES-COHAN
http://www.wikidata.org/entity/Q1074452,Guiseniers,Point(1.473888888 49.215277777),GUISENIERS
http://www.wikidata.org/entity/Q1074454,Mayot,Point(3.384722222 49.703888888),MAYOT
http://www.wikidata.org/entity/Q1074469,Fontaine-Heudebourg,Point(1.212222222 49.129166666),FONTAINE-HEUDEBOURG
http://www.wikidata.org/entity/Q1074492,Grosley-sur-Risle,Point(0.812777777 49.05),GROSLEY-SUR-RISLE
http://www.wikidata.org/entity/Q1074514,Fontaine-la-Louvet,Point(0.448333333 49.165),FONTAINE-LA-LOUVET
http://www.wikidata.org/entity/Q1074535,Heuqueville,Point(1.339166666 49.288055555),HEUQUEVILLE
http://www.wikidata.org/entity/Q1074541,Plesder,Point(-1.9225 48.413611111),PLESDER
http://www.wikidata.org/entity/Q1074547,Martigné-Ferchaud,Point(-1.318333333 47.827777777),MARTIGNé-FERCHAUD
http://www.wikidata.org/entity/Q1074556,Landujan,Point(-1.996388888 48.250277777),LANDUJAN
http://www.wikidata.org/entity/Q1074564,Monthault,Point(-1.181388888 48.511388888),MONTHAULT
http://www.wikidata.org/entity/Q1074574,Lieuron,Point(-1.944444444 47.851111111),LIEURON
http://www.wikidata.org/entity/Q1074583,Mézières-sur-Couesnon,Point(-1.432777777 48.295555555),MéZIèRES-SUR-COUESNON
http://www.wikidata.org/entity/Q1074594,Roz-sur-Couesnon,Point(-1.5925 48.588888888),ROZ-SUR-COUESNON
http://www.wikidata.org/entity/Q1074602,Meillac,Point(-1.813333333 48.412222222),MEILLAC
http://www.wikidata.org/entity/Q1074611,Gennes-sur-Seiche,Point(-1.123611111 47.988611111),GENNES-SUR-SEICHE
http://www.wikidata.org/entity/Q1074620,Guipry,Point(-1.842777777 47.824722222),GUIPRY
http://www.wikidata.org/entity/Q1074627,Quédillac,Point(-2.1425 48.249444444),QUéDILLAC
http://www.wikidata.org/entity/Q1074650,Guignen,Point(-1.861666666 47.920555555),GUIGNEN
http://www.wikidata.org/entity/Q1074652,Le Fidelaire,Point(0.815 48.949722222),LE FIDELAIRE
http://www.wikidata.org/entity/Q1074657,Princé,Point(-1.088333333 48.216388888),PRINCé
http://www.wikidata.org/entity/Q1074663,Laignelet,Point(-1.150277777 48.370833333),LAIGNELET
http://www.wikidata.org/entity/Q1074667,Iville,Point(0.924166666 49.177222222),IVILLE
http://www.wikidata.org/entity/Q1074675,Heudebouville,Point(1.239166666 49.193611111),HEUDEBOUVILLE
http://www.wikidata.org/entity/Q1074686,Québriac,Point(-1.826666666 48.344722222),QUéBRIAC
http://www.wikidata.org/entity/Q1074701,Heubécourt-Haricourt,Point(1.561388888 49.136388888),HEUBéCOURT-HARICOURT
http://www.wikidata.org/entity/Q1074702,Lécousse,Point(-1.217777777 48.3675),LéCOUSSE
http://www.wikidata.org/entity/Q1074703,Ferrières-Haut-Clocher,Point(0.980833333 49.021388888),FERRIèRES-HAUT-CLOCHER
http://www.wikidata.org/entity/Q1074712,Jouy-sur-Eure,Point(1.3025 49.049444444),JOUY-SUR-EURE
http://www.wikidata.org/entity/Q1074713,Ézy-sur-Eure,Point(1.419722222 48.864444444),ÉZY-SUR-EURE
http://www.wikidata.org/entity/Q1074721,Gouttières,Point(0.744722222 49.023888888),GOUTTIèRES
http://www.wikidata.org/entity/Q1074722,Parigné,Point(-1.191666666 48.428055555),PARIGNé
http://www.wikidata.org/entity/Q1074726,Bessamorel,Point(4.087222222 45.120555555),BESSAMOREL
http://www.wikidata.org/entity/Q1074736,Bracquemont,Point(1.145277777 49.940555555),BRACQUEMONT
http://www.wikidata.org/entity/Q1074739,Fresne-l'Archevêque,Point(1.405555555 49.289166666),FRESNE-L'ARCHEVêQUE
http://www.wikidata.org/entity/Q1074743,Goven,Point(-1.8475 48.006111111),GOVEN
http://www.wikidata.org/entity/Q1074749,Grainville,Point(1.366944444 49.347222222),GRAINVILLE
http://www.wikidata.org/entity/Q1074751,Rannée,Point(-1.240555555 47.924166666),RANNéE
http://www.wikidata.org/entity/Q1074756,Fiquefleur-Équainville,Point(0.310833333 49.390833333),FIQUEFLEUR-ÉQUAINVILLE
http://www.wikidata.org/entity/Q1074759,Cubelles,Point(3.578888888 45.006666666),CUBELLES
http://www.wikidata.org/entity/Q1074765,Graveron-Sémerville,Point(0.974444444 49.093888888),GRAVERON-SéMERVILLE
http://www.wikidata.org/entity/Q1074766,Montreuil-sous-Pérouse,Point(-1.236666666 48.150833333),MONTREUIL-SOUS-PéROUSE
http://www.wikidata.org/entity/Q1074771,Le Bec-Thomas,Point(0.983055555 49.235833333),LE BEC-THOMAS
http://www.wikidata.org/entity/Q1074772,Glisolles,Point(1.020555555 48.983611111),GLISOLLES
http://www.wikidata.org/entity/Q1074775,Eancé,Point(-1.242777777 47.821944444),EANCé
http://www.wikidata.org/entity/Q1074777,La Chapelle-Hareng,Point(0.415 49.113888888),LA CHAPELLE-HARENG
http://www.wikidata.org/entity/Q1074782,Claville,Point(1.019444444 49.048055555),CLAVILLE
http://www.wikidata.org/entity/Q1074785,Poligné,Point(-1.686388888 47.8875),POLIGNé
http://www.wikidata.org/entity/Q1111737,Restinclières,Point(4.038888888 43.723611111),RESTINCLIèRES
http://www.wikidata.org/entity/Q1111742,Josat,Point(3.609166666 45.212777777),JOSAT
http://www.wikidata.org/entity/Q1111755,Mézères,Point(4.019166666 45.16),MéZèRES
http://www.wikidata.org/entity/Q1111762,Clasville,Point(0.618611111 49.790833333),CLASVILLE
http://www.wikidata.org/entity/Q1111771,Javaugues,Point(3.480833333 45.288888888),JAVAUGUES
http://www.wikidata.org/entity/Q1111777,Laurède,Point(-0.788611111 43.755555555),LAURèDE
http://www.wikidata.org/entity/Q1111786,Présailles,Point(4.028055555 44.901666666),PRéSAILLES
http://www.wikidata.org/entity/Q1111801,Contremoulins,Point(0.427222222 49.725833333),CONTREMOULINS
http://www.wikidata.org/entity/Q1111803,Villiers-sur-Loir,Point(0.994166666 47.806666666),VILLIERS-SUR-LOIR
http://www.wikidata.org/entity/Q1111808,Grazac,Point(4.183333333 45.1875),GRAZAC
http://www.wikidata.org/entity/Q1111814,Claville-Motteville,Point(1.19 49.599444444),CLAVILLE-MOTTEVILLE
http://www.wikidata.org/entity/Q1111823,Pébrac,Point(3.509444444 45.031666666),PéBRAC
http://www.wikidata.org/entity/Q1111828,Compainville,Point(1.559444444 49.662222222),COMPAINVILLE
http://www.wikidata.org/entity/Q1111858,Bosc-Guérard-Saint-Adrien,Point(1.119166666 49.540555555),BOSC-GUéRARD-SAINT-ADRIEN
http://www.wikidata.org/entity/Q1111885,Bretteville-Saint-Laurent,Point(0.874722222 49.763055555),BRETTEVILLE-SAINT-LAURENT
http://www.wikidata.org/entity/Q1111904,Pouillon,Point(-0.996388888 43.604444444),POUILLON
http://www.wikidata.org/entity/Q1111910,Coulonges,Point(0.090555555 45.833333333),COULONGES
http://www.wikidata.org/entity/Q1111972,Brémontier-Merval,Point(1.610277777 49.504722222),BRéMONTIER-MERVAL
http://www.wikidata.org/entity/Q1112022,Canehan,Point(1.343611111 49.976944444),CANEHAN
http://www.wikidata.org/entity/Q1112056,Butot,Point(1.0275 49.615555555),BUTOT
http://www.wikidata.org/entity/Q1112082,Bois-l'Évêque,Point(1.264444444 49.449444444),BOIS-L'ÉVêQUE
http://www.wikidata.org/entity/Q1112105,Hébécourt,Point(1.726666666 49.352777777),HéBéCOURT
http://www.wikidata.org/entity/Q1112120,Beaubec-la-Rosière,Point(1.530277777 49.645555555),BEAUBEC-LA-ROSIèRE
http://www.wikidata.org/entity/Q1112141,Beaurepaire,Point(0.220555555 49.665277777),BEAUREPAIRE
http://www.wikidata.org/entity/Q1112154,Beauvoir-en-Lyons,Point(1.586111111 49.503055555),BEAUVOIR-EN-LYONS
http://www.wikidata.org/entity/Q1112178,Saint-Geours-de-Maremne,Point(-1.229166666 43.687222222),SAINT-GEOURS-DE-MAREMNE
http://www.wikidata.org/entity/Q1112263,Hauville,Point(0.771111111 49.3975),HAUVILLE
http://www.wikidata.org/entity/Q1112272,Pontonx-sur-l'Adour,Point(-0.926111111 43.787777777),PONTONX-SUR-L'ADOUR
http://www.wikidata.org/entity/Q1112290,Bailleul-Neuville,Point(1.4225 49.809722222),BAILLEUL-NEUVILLE
http://www.wikidata.org/entity/Q1112304,Auvilliers,Point(1.576111111 49.759444444),AUVILLIERS
http://www.wikidata.org/entity/Q1112330,Coudekerque-Village,Point(2.416388888 50.994166666),COUDEKERQUE-VILLAGE
http://www.wikidata.org/entity/Q1112336,Bec-de-Mortagne,Point(0.447222222 49.703888888),BEC-DE-MORTAGNE
http://www.wikidata.org/entity/Q1112364,Autretot,Point(0.731111111 49.651388888),AUTRETOT
http://www.wikidata.org/entity/Q1112391,Ardouval,Point(1.273333333 49.746111111),ARDOUVAL
http://www.wikidata.org/entity/Q1112439,Gournay-Loizé,Point(-0.05 46.15),GOURNAY-LOIZé
http://www.wikidata.org/entity/Q1112439,Gournay-Loizé,Point(-0.058055555 46.155833333),GOURNAY-LOIZé
http://www.wikidata.org/entity/Q1112506,Angerville-Bailleul,Point(0.454444444 49.666944444),ANGERVILLE-BAILLEUL
http://www.wikidata.org/entity/Q1112547,Betteville,Point(0.793333333 49.551388888),BETTEVILLE
http://www.wikidata.org/entity/Q1112567,Luthenay-Uxeloup,Point(3.263333333 46.850833333),LUTHENAY-UXELOUP
http://www.wikidata.org/entity/Q1112574,Issendolus,Point(1.787777777 44.7425),ISSENDOLUS
http://www.wikidata.org/entity/Q1112578,Fâchin,Point(3.967777777 47.005555555),FâCHIN
http://www.wikidata.org/entity/Q1112587,Ancretiéville-Saint-Victor,Point(0.981111111 49.658611111),ANCRETIéVILLE-SAINT-VICTOR
http://www.wikidata.org/entity/Q1112592,Poissons,Point(5.219722222 48.423055555),POISSONS
http://www.wikidata.org/entity/Q1112598,Belbeuf,Point(1.142777777 49.388888888),BELBEUF
http://www.wikidata.org/entity/Q1112608,Bosc-Mesnil,Point(1.347777777 49.661388888),BOSC-MESNIL
http://www.wikidata.org/entity/Q1112698,Anneville-sur-Scie,Point(1.086666666 49.830833333),ANNEVILLE-SUR-SCIE
http://www.wikidata.org/entity/Q1112707,Avesnes-en-Val,Point(1.397222222 49.920277777),AVESNES-EN-VAL
http://www.wikidata.org/entity/Q1112716,Blacqueville,Point(0.863055555 49.563611111),BLACQUEVILLE
http://www.wikidata.org/entity/Q1112729,Saint-Pol-sur-Mer,Point(2.343888888 51.031388888),SAINT-POL-SUR-MER
http://www.wikidata.org/entity/Q1112737,Carville-la-Folletière,Point(0.818055555 49.558333333),CARVILLE-LA-FOLLETIèRE
http://www.wikidata.org/entity/Q1112751,Amfreville-la-Mi-Voie,Point(1.13 49.401944444),AMFREVILLE-LA-MI-VOIE
http://www.wikidata.org/entity/Q1112768,Beuzevillette,Point(0.535833333 49.571944444),BEUZEVILLETTE
http://www.wikidata.org/entity/Q1112787,Bolleville,Point(0.565 49.599166666),BOLLEVILLE
http://www.wikidata.org/entity/Q1112821,Blosseville,Point(0.796111111 49.853888888),BLOSSEVILLE
http://www.wikidata.org/entity/Q1112839,Autigny,Point(0.86 49.795),AUTIGNY
http://www.wikidata.org/entity/Q1112846,Vicq,Point(5.600833333 47.923888888),VICQ
http://www.wikidata.org/entity/Q1112866,Ancourteville-sur-Héricourt,Point(0.663888888 49.696111111),ANCOURTEVILLE-SUR-HéRICOURT
http://www.wikidata.org/entity/Q1112872,Laroque-des-Arcs,Point(1.467777777 44.475833333),LAROQUE-DES-ARCS
http://www.wikidata.org/entity/Q1112883,Biville-sur-Mer,Point(1.252777777 49.982222222),BIVILLE-SUR-MER
http://www.wikidata.org/entity/Q1112911,Ongles,Point(5.733611111 44.027777777),ONGLES
http://www.wikidata.org/entity/Q1112914,Auzouville-sur-Ry,Point(1.311666666 49.441388888),AUZOUVILLE-SUR-RY
http://www.wikidata.org/entity/Q1112920,Sigonce,Point(5.840277777 43.996944444),SIGONCE
http://www.wikidata.org/entity/Q1112931,Bierville,Point(1.273333333 49.539166666),BIERVILLE
http://www.wikidata.org/entity/Q1112934,Selonnet,Point(6.311111111 44.371111111),SELONNET
http://www.wikidata.org/entity/Q1112946,Faucon-de-Barcelonnette,Point(6.678333333 44.393611111),FAUCON-DE-BARCELONNETTE
http://www.wikidata.org/entity/Q1112955,Ancourt,Point(1.183611111 49.909722222),ANCOURT
http://www.wikidata.org/entity/Q1112982,Brunville,Point(1.268055555 49.966388888),BRUNVILLE
http://www.wikidata.org/entity/Q1112995,Angerville-la-Martel,Point(0.501666666 49.761666666),ANGERVILLE-LA-MARTEL
